Sedberry,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191
2022-10-23 17:00:00,214.6661,2.201041,3.737708,3.246917,2.983,4.278542,3.939,4.061666,4.210083,4.117125,4.197458,4.489,4.117709,4.311666,4.468458,3.634458,3.634208,4.363667,2.483583,3.994875,4.503208,4.556667,5.587292,5.008625,4.79125,5.787417,4.631792,4.623542,3.297125,3.428292,3.802375,4.335625,3.271833,3.664917,3.96775,4.411333,3.347042,3.603542,4.012666,5.275417,3.665417,5.496292,3.554167,5.6015,3.509917,,3.911375,5.537875,4.420125,5.383417,4.596583,5.577333,4.104042,5.505417,4.781917,5.056958,3.671,3.557084,5.104792,4.185334,5.089,2.545084,5.027792,3.993083,5.378666,4.378958,5.788959,5.711125,5.904,5.87425,5.900792,5.873083,5.986917,5.898708,5.829833,5.882417,5.962667,5.375291,5.199334,5.082833,3.264667,4.9575,4.992542,5.188375,5.049791,5.141,5.090917,5.312417,5.131375,5.089958,5.375,5.072,5.3835,5.090208,5.335333,4.998208,3.067583,5.903,5.612,5.542375,5.361,5.646292,5.705792,5.85425,5.614583,5.695875,3.768459,3.790292,5.742917,5.556542,5.538208,5.319583,5.362875,5.333667,5.291584,5.517375,5.35525,5.215083,4.995542,4.998875,5.08125,5.289583,5.17625,5.373959,5.227875,5.2115,5.198,4.621333,5.437666,4.893625,5.491666,4.943917,4.825042,3.671541,3.440375,5.113708,4.914125,3.581542,3.47125,4.972416,5.048042,3.288084,3.623625,4.092709,4.30775,3.362125,3.425333,4.285167,4.639417,2.770542,3.410834,3.580042,4.087833,2.875041,3.428375,3.164292,2.970125,4.604542,3.625417,4.414667,4.455625,4.422292,4.726125,3.860167,3.776208,4.095875,4.286042,3.063958,3.232,3.458917,4.116292,2.848,3.234666,3.593458,3.989917,2.301292,3.3905,2.459333,1.243166,5.09875,5.133041,5.22225,5.072708,5.200458,5.190458,5.305459,5.296334,4.985833,5.115417,5.307,5.329125
2022-10-23 18:00:00,3.450116,0.1061667,0.110125,0.0825,0.07445832,0.1414167,0.1389167,0.1425417,0.142375,0.1194167,0.1282084,0.139375,0.113,0.1300417,0.134,0.1004167,0.1090417,0.1342917,0.06804166,0.1048333,0.1255833,0.1369583,0.142875,0.1285417,0.1314583,0.1513333,0.1129167,0.1242917,0.06841668,0.060375,0.08170834,0.1041667,0.07604167,0.09466667,0.1007083,0.1214583,0.079,0.094625,0.1309167,0.1467083,0.1316666,0.1665,0.09983335,0.1825,0.1303333,,0.1409167,0.1994167,0.118375,0.1890417,0.1272083,0.219125,0.1358333,0.2047083,0.1505833,0.162625,0.08120833,0.10425,0.12025,0.145,0.131,0.1029167,0.1547917,0.1540833,0.184125,0.1422083,0.2964167,0.3213333,0.327,0.3482917,0.3427917,0.3246666,0.3392084,0.34775,0.3208334,0.3521667,0.3480001,0.273625,0.256375,0.2422916,0.15125,0.2272917,0.2335833,0.26375,0.2364583,0.253,0.2463333,0.2853333,0.2511667,0.255625,0.3004583,0.2582917,0.3040417,0.2435833,0.3185834,0.2639167,0.1848333,0.3165834,0.282875,0.2654583,0.230625,0.2635,0.2740833,0.3349583,0.3097083,0.3020834,0.1945,0.204125,0.2968751,0.2674583,0.2660833,0.2000833,0.1843333,0.1617083,0.138625,0.1893333,0.1754167,0.1495833,0.1240833,0.1367083,0.1403333,0.1634583,0.168625,0.1819583,0.168,0.1475,0.1330833,0.1866667,0.1645417,0.1858333,0.2234583,0.142125,0.1937083,0.1075833,0.1286667,0.1513333,0.1409584,0.08220833,0.1010833,0.1021667,0.173375,0.08299999,0.1292083,0.1410417,0.136125,0.083625,0.08604167,0.101875,0.09995835,0.05804167,0.06483334,0.107875,0.1109583,0.071875,0.07241667,0.0875,0.08358334,0.1318333,0.102,0.1504583,0.1517083,0.1405,0.1414167,0.1145,0.1025,0.1067083,0.09545833,0.1074167,0.1206667,0.1193333,0.1314583,0.1323333,0.1345,0.13425,0.1367917,0.124375,0.1247083,0.07995833,0.05466666,0.114625,0.1205833,0.1192917,0.12125,0.1282083,0.132625,0.1413333,0.1360417,0.1034167,0.121375,0.1080834,0.1294583
2022-10-23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 03:00:00,0.3526422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24 07:00:00,14.08008,0.2419167,0.212125,0.1775,0.1531667,0.242,0.2609583,0.2655,0.263375,0.243875,0.251,0.24025,0.1673333,0.2565,0.2625417,0.178,0.253,0.2549167,0.159,0.1637917,0.2230417,0.2559583,0.2430417,0.19125,0.2309167,0.2847083,0.1948333,0.253,0.139125,0.1431666,0.19775,0.2530417,0.1560417,0.2004583,0.22625,0.2655417,0.166125,0.2195833,0.26125,0.3492084,0.2531667,0.3553334,0.2522083,0.3529167,0.2713333,,0.2575417,0.3762501,0.2452917,0.3562083,0.2671666,0.3853333,0.2896667,0.3899166,0.3074167,0.3128333,0.1879583,0.2305,0.2602916,0.2960416,0.256,0.18,0.3034167,0.275375,0.302,0.3221251,0.3156666,0.327875,0.3307084,0,0.3290417,0.32275,0.335875,0.3375832,0.3192083,0.3241667,0.3524583,0.3214584,0.3473751,0.3665417,0.2639167,0.3381667,0.3153332,0.3421249,0.3507082,0.3289167,0.3772084,0.3398749,0.3830416,0.3875416,0.3222917,0.4252917,0.2800833,0.4156667,0.3689584,0.4718333,0.2720833,0.3694166,0.3418333,0.3096668,0.2663333,0.3205417,0.3283749,0.3552917,0.285125,0.2535417,0.1589167,0.153375,0.20975,0.1177917,0.1816667,0.1914167,0.2062083,0.2372084,0.2720833,0.3401249,0.3594582,0.3449168,0.3285001,0.3381251,0.3320416,0.3831251,0.3798334,0.4009584,0.3557917,0.3539583,0.3343751,0.3116666,0.3706249,0.3175417,0.3949583,0.2944584,0.3242917,0.2330833,0.2264166,0.2885417,0.3307916,0.1966667,0.2286667,0.2792082,0.33525,0.23075,0.2587084,0.3399166,0.3432083,0.2380833,0.2184583,0.3016251,0.2880833,0.2088333,0.2069167,0.3224583,0.3128751,0.23375,0.2329583,0.2367083,0.239,0.3849999,0.3555417,0.4072083,0.4254166,0.37925,0.3674583,0.331375,0.3059167,0.2939582,0.2154583,0.2889166,0.2988334,0.2348333,0.243,0.2890416,0.248125,0.2225833,0.225875,0.2005834,0.1898333,0.1147917,0.122375,0.2298333,0.2860416,0.2206666,0.1920417,0.1942917,0.1885833,0.1916667,0.186,0.1432917,0.1652083,0.170125,0.1826666
2022-10-24 08:00:00,216.9243,4.998542,4.97425,3.386,3.287458,4.952917,4.997292,5.037667,5.073208,5.07475,5.126667,4.929584,3.271625,5.132417,5.037209,3.335125,5.21825,4.898167,3.277916,3.061291,4.681417,4.9215,4.895333,4.362792,4.689875,5.333209,4.357834,4.85025,3.034375,3.448083,4.353625,5.084833,3.2235,3.786541,4.562375,4.9825,3.279042,3.829542,4.778041,5.873125,4.835125,6.061125,4.939417,6.16875,5.028792,,5.161833,6.135333,5.092459,6.04125,5.090042,6.275709,5.240292,6.267458,5.599375,5.789417,3.850542,4.13525,5.414375,5.73225,5.983209,3.643125,5.98925,5.536791,6.292583,5.609917,5.685375,5.836542,5.8045,1.414042,5.91875,5.776959,5.875834,5.92025,5.956292,5.99725,5.95825,5.901375,6.105042,6.152333,4.405875,6.151042,6.175792,6.33375,6.335333,6.3385,6.382792,6.381417,6.535958,6.573584,6.432834,6.646833,6.443666,6.753791,6.5595,6.815624,3.850625,6.209417,6.087708,5.836792,5.712167,5.909916,6.143917,6.088083,5.976083,5.97525,3.89125,3.484584,4.314625,3.949042,4.323458,4.761083,4.911,4.75625,4.96075,5.56175,6.025833,6.31975,6.1325,6.082833,6.214958,6.51075,6.35975,6.535417,6.286833,6.249166,6.192916,5.97575,6.172167,5.710458,6.464417,5.497167,5.825833,3.940042,4.184542,5.638833,5.84275,3.887791,4.169833,5.524625,5.880458,4.168458,4.256333,5.990625,5.932333,4.1325,4.130167,5.805917,5.748542,4.039208,4.002334,5.8655,5.890292,4.111375,4.091458,4.24025,4.197416,6.415917,6.077375,6.507125,6.623292,6.299083,6.276458,6.236959,6.179,6.037167,5.966875,6.212583,6.2795,6.09,6.11875,6.458167,6.242583,5.847541,5.834042,5.73975,4.285083,2.796334,2.983708,5.947167,6.069042,6.002792,5.479917,5.402625,5.417333,5.077583,4.658333,1.878875,2.947792,3.323292,4.230917
2022-10-24 09:00:00,461.0128,13.10725,12.96554,8.796875,8.771585,13.15533,13.04975,13.17558,13.17333,13.03208,13.28925,13.09509,8.753291,13.22488,13.10567,8.746458,13.21813,12.86396,8.809876,8.584624,12.98008,13.01383,13.03937,12.70071,13.04558,13.5135,12.67638,13.20075,8.567583,8.824375,12.61408,13.30142,8.718167,9.169915,12.709,12.96271,8.766874,9.223042,12.96437,13.84454,13.27234,14.21912,13.33367,14.32538,13.08171,,13.29562,14.17771,13.203,14.09392,13.24512,14.436,13.22579,14.33379,13.76466,13.88258,9.268125,9.51375,13.4767,13.82471,14.035,8.975083,13.92296,13.60763,14.39654,13.685,13.49937,13.91721,13.67529,13.78537,14.08267,13.86462,13.95446,13.85983,13.95675,13.95592,14.06921,14.08833,14.11492,14.17558,9.765957,14.08954,14.03362,14.26213,14.33492,14.29867,14.41358,14.31417,14.52917,14.59437,14.39358,14.74617,14.40112,14.81346,14.54779,14.95625,8.489709,14.34412,14.08658,13.777,13.68246,13.83975,14.24667,14.08367,13.91984,14.11017,9.381666,9.410876,14.218,13.50629,13.13221,13.44862,14.07408,13.82733,13.40059,14.11204,14.22042,14.24867,13.93062,13.77438,14.02746,14.45046,14.19137,14.55579,14.16904,14.16675,14.13975,14.178,14.31975,13.77338,14.57079,13.50129,13.77054,9.271542,9.584291,13.72525,13.89338,9.302293,9.605708,13.51713,13.95963,9.56375,9.629457,14.13367,14.00492,9.506083,9.506124,13.822,13.69017,9.467585,9.418668,13.84021,13.97867,9.518875,9.477583,9.669917,9.645417,14.53929,14.09346,14.61571,14.78658,14.30358,14.30854,14.2445,14.19438,14.03058,13.96066,14.16646,14.30046,14.12654,14.26779,14.48158,14.47196,13.98508,14.07554,14.45425,13.74783,9.119793,9.410458,14.04921,14.063,14.31325,13.90271,14.03187,13.97517,14.16133,14.03579,11.81492,12.07954,13.5025,14.10867
2022-10-24 10:00:00,675.1805,19.33646,19.13358,12.95413,12.93708,19.42537,19.26604,19.462,19.46017,19.27304,19.48712,19.28062,12.97087,19.39921,19.30725,12.966,19.43067,19.09208,13.00754,12.87813,19.34604,19.35779,19.28621,19.08858,19.42175,19.76654,19.07483,19.49808,12.79925,12.901,19.04208,19.59587,12.898,13.26096,18.89166,19.06112,12.92525,13.35267,19.13708,19.89121,19.55875,20.338,19.61758,20.45421,19.25088,,19.49871,20.25163,19.45708,20.15258,19.46483,20.51867,19.43304,20.38317,19.97783,20.00863,13.3695,13.56179,19.70429,20.01262,20.11175,13.14921,19.9875,19.79116,20.48646,19.87879,19.67342,20.04825,19.81363,19.78204,20.27296,19.99591,20.09583,19.88996,20.08112,20.01729,20.25642,20.25983,20.16296,20.20679,13.74404,20.0045,19.91262,20.21508,20.29012,20.26834,20.40554,20.28387,20.46304,20.615,20.37154,20.7255,20.36712,20.79992,20.53029,20.94163,11.96742,20.50475,20.13604,19.80617,19.66817,19.89912,20.35892,20.12617,19.94358,20.19604,13.46175,13.50233,20.44383,20.03929,20.08383,20.06491,20.17762,20.34704,20.35467,20.55508,20.25521,20.31533,19.8785,19.72521,20.03158,20.46892,20.17717,20.67754,20.181,20.19308,20.20563,20.42771,20.52109,19.96541,20.68617,19.65508,19.86054,13.38271,13.67587,19.954,20.01917,13.46109,13.73392,19.67596,20.14975,13.66292,13.74942,20.35155,20.13329,13.59054,13.62183,19.93429,19.78071,13.5435,13.53229,19.85808,20.12079,13.59958,13.58404,13.74754,13.74379,20.64054,20.18804,20.69833,20.90812,20.37658,20.44012,20.22025,20.18337,20.09842,20.00996,20.14696,20.31996,20.15738,20.37004,20.45275,20.51329,20.02804,20.11813,20.42771,20.09875,13.25154,13.42379,20.23363,20.18113,20.53696,20.03846,20.1495,20.07108,20.34304,20.17612,19.79504,19.80217,20.05563,20.29608
2022-10-24 11:00:00,833.7814,23.33171,23.10033,15.61812,15.60708,23.4595,23.27446,23.49017,23.47321,23.2257,23.59213,23.38296,15.75071,23.44917,23.36546,15.75254,23.44604,23.08125,15.66346,15.64304,23.43933,23.40346,23.25625,23.15971,23.47679,23.66583,23.16388,23.44383,15.50262,15.40683,23.10733,23.5295,15.54587,15.7475,22.88792,22.93362,15.56637,15.93708,23.11538,23.70175,23.5805,24.17912,23.62425,24.27584,23.1885,,23.48746,24.07517,23.49621,23.97254,23.45454,24.33933,23.42396,24.15262,23.8935,23.88371,15.89487,16.0695,23.61091,23.889,23.83425,15.77375,23.70996,23.68687,24.21017,23.74433,23.86563,23.92021,23.9515,23.77642,24.12967,23.84034,23.97771,23.92538,23.87658,24.15475,24.11433,24.15479,23.96654,23.97213,16.20188,23.78934,23.5595,23.90208,24.08104,23.94738,24.10838,23.9875,24.22483,24.33117,24.08987,24.42467,24.07717,24.47187,24.25683,24.61871,14.14054,24.36987,24.013,23.72529,23.54675,23.82887,24.20725,23.95763,23.77675,24.06812,16.045,16.112,24.18758,23.90683,23.91158,23.88671,24.00488,24.13083,24.14625,24.48587,24.19696,24.27546,23.73463,23.57262,23.90833,24.32767,23.96892,24.54483,23.97929,23.97546,24.00833,24.20954,24.21646,23.89588,24.47583,23.51813,23.71121,15.92975,16.10929,23.74229,23.89238,15.93829,16.20638,23.44067,23.94087,16.11138,16.23916,24.12504,23.89129,16.02046,16.1005,23.66596,23.52688,15.98925,16.02592,23.53942,23.87029,16.03988,16.07704,16.21333,16.23296,24.33154,23.9095,24.40171,24.61117,24.15704,24.28146,23.92829,23.81354,23.81409,23.74558,23.80279,23.99004,23.86834,24.15625,24.08729,24.20596,23.75829,23.86725,24.05604,23.89704,15.84046,15.85592,23.97912,23.87483,24.29033,23.7605,23.87129,23.80008,24.12975,23.96346,23.73146,23.59034,23.87667,24.11821
