"Meeks Monthly "
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard)(RMA11431),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW"
10/25/2023 10:00:00 AM,614.322,104.6841,69.34385,0,14960.33,25912.67,1418.618,469.57,477.5267,472.99
10/25/2023 10:15:00 AM,657.1876,105.003,71.91808,0,14939.67,25875.67,1319.738,419.2333,439.16,466.2333
10/25/2023 10:30:00 AM,697.9269,113.7275,73.01723,0,14931.33,25861.67,1486.839,496.4333,499.3633,494.5567
10/25/2023 10:45:00 AM,732.1173,117.7129,73.93701,0,14924.67,25850.67,1483.796,494.9533,498.3333,493.0233
10/25/2023 11:00:00 AM,770.4752,119.7944,76.15932,0,14926.33,25854.67,1674.709,555.5867,561.1334,557.95
10/25/2023 11:15:00 AM,793.6941,123.7588,77.77493,0,14924.33,25850.33,1755.784,583.5067,589.6533,587.5867
10/25/2023 11:30:00 AM,815.8923,127.3941,77.88348,0,14898.33,25804,1753.871,581.64,582.15,587.3134
10/25/2023 11:45:00 AM,836.3045,130.056,79.98696,0,14900.33,25806.33,1770.085,590.17,588.8167,590.83
10/25/2023 12:00:00 PM,852.209,130.1521,80.16064,0,14902.33,25810.33,1847.548,616.8333,621.8533,616.2033
10/25/2023 12:15:00 PM,863.776,131.119,80.04638,0,14881.33,25775.33,1818.352,608.4333,607.4867,603.5433
10/25/2023 12:30:00 PM,874.4073,130.674,81.43118,0,14902.33,25811.67,1854.445,617.6733,620.51,619.2534
10/25/2023 12:45:00 PM,882.402,132.1886,82.12244,0,14912.33,25827.33,1944.402,644.75,653.5034,652.0867
10/25/2023 1:00:00 PM,897.2009,131.7711,81.90535,0,14918.33,25839.33,1947.666,644.09,655.33,654.7233
10/25/2023 1:15:00 PM,905.5359,128.9113,79.96868,0,14919,25840.67,1976.786,651.53,666.5566,665.7667
10/25/2023 1:30:00 PM,846.5106,132.6244,81.41633,0,14911.67,25824,1900.67,629.0867,614.3633,637.3167
10/25/2023 1:45:00 PM,798.457,127.3942,81.47346,0,14907.67,25822,1742.457,585.8933,577.7033,578.1866
10/25/2023 2:00:00 PM,832.3922,131.5123,83.36671,0,14919.67,25841.33,1848.183,607.71,620.5733,623.67
10/25/2023 2:15:00 PM,814.5316,130.319,83.07764,0,14937,25873,1817.853,597.5167,612.6467,611.6833
10/25/2023 2:30:00 PM,697.5016,126.7638,82.05046,0,14937,25872,1602.076,520.9966,537.48,544.4233
10/25/2023 2:45:00 PM,336.1208,104.9538,80.33202,0,14926.67,25852.67,842.9026,317.5667,276.2333,251.4967
10/25/2023 3:00:00 PM,696.7361,116.8252,82.50406,0,14928,25853.67,1594.269,519.03,536.2333,541.0566
10/25/2023 3:15:00 PM,662.7158,119.7343,84.56641,0,14920,25840.67,1512.246,493.15,508.7067,512.1033
10/25/2023 3:30:00 PM,602.5849,118.0685,83.96999,0,14922,25846.67,1375.618,447.69,462.6867,466.2567
10/25/2023 3:45:00 PM,552.6601,112.7281,82.5829,0,14920,25840.67,1267.649,411.4567,426.4667,430.6533
10/25/2023 4:00:00 PM,495.506,111.6961,83.50496,0,14916.67,25837,1138.791,368.48,383.0667,387.73
10/25/2023 4:15:00 PM,436.3106,107.7025,82.44465,0,14920.67,25844.33,995.36,320.7233,335.0967,339.9367
10/25/2023 4:30:00 PM,378.2209,102.8012,81.9899,0,14940.67,25880.33,859.38,275.51,289.5667,294.5067
10/25/2023 4:45:00 PM,317.6647,98.42606,81.49288,0,14952.33,25899.33,708.5583,222.6033,240.17,245.05
10/25/2023 5:00:00 PM,251.3251,94.4625,80.96158,0,14978,25942.33,534.93,158.6167,184.3033,191.91
10/25/2023 5:15:00 PM,190.6839,88.13935,79.60306,0,14941.67,25881,316.0233,86.40334,113.7833,117.45
10/25/2023 5:30:00 PM,127.9164,81.9097,78.15312,0,14958.33,25908,84.46,25.64,31.13333,30.43
10/25/2023 5:45:00 PM,68.12569,75.24337,76.2176,0,14973.33,25934.33,43.138,15.21333,16.35667,14.71333
10/25/2023 6:00:00 PM,16.66996,68.30318,73.25603,0,15040.33,26050,17.89333,6.883333,7.343333,6.913333
10/25/2023 6:15:00 PM,0,62.38665,69.73347,0,15039,26049.33,-1.364333,0.4466667,0.7833334,0.8166667
10/25/2023 6:30:00 PM,0,59.89095,66.74791,0,15053.33,26073,-5.978,-0.8366666,-0.5966667,-0.52
10/25/2023 6:45:00 PM,0,58.92239,64.66499,0,15061,26085.33,-4.462,0,0,0
10/25/2023 7:00:00 PM,0,57.82108,63.09851,0,15064.33,26091.67,-4.466333,0,0,0
10/25/2023 7:15:00 PM,0,57.35767,61.83939,0,15087.33,26133.33,-4.488333,0,0,0
10/25/2023 7:30:00 PM,0,57.1289,61.06701,0,15089.33,26136.67,-4.486,0,0,0
10/25/2023 7:45:00 PM,0,56.35155,60.38946,0,15084.33,26125.33,-4.481667,0,0,0
10/25/2023 8:00:00 PM,0,56.09772,60.02841,0,15060,26085.67,-4.469333,0,0,0
10/25/2023 8:15:00 PM,0,55.36879,59.67307,0,15073.33,26106.67,-4.479667,0,0,0
10/25/2023 8:30:00 PM,0,54.87617,59.16462,0,15081.33,26121.33,-4.488667,0,0,0
10/25/2023 8:45:00 PM,0,54.65992,58.80471,0,15105,26162.33,-4.510667,0,0,0
10/25/2023 9:00:00 PM,0,54.29003,58.35225,0,15081.33,26122,-4.489666,0,0,0
10/25/2023 9:15:00 PM,0,53.97358,57.85294,0,15091.33,26140,-4.498333,0,0,0
10/25/2023 9:30:00 PM,0,53.85501,57.34106,0,15105.33,26163.33,-4.508333,0,0,0
10/25/2023 9:45:00 PM,0,53.50183,57.08398,0,15103.67,26160.67,-4.506,0,0,0
10/25/2023 10:00:00 PM,0,53.27972,57.11483,0,15028.67,26030,-4.460333,0,0,0
10/25/2023 10:15:00 PM,0,52.74368,57.00172,0,15007,25992.33,-4.444334,0,0,0
10/25/2023 10:30:00 PM,0,52.47148,56.71151,0,15021.33,26017.33,-4.455,0,0,0
10/25/2023 10:45:00 PM,0,52.01141,56.41786,0,15048.33,26065.33,-4.478,0,0,0
10/25/2023 11:00:00 PM,0,52.02144,56.16421,0,15058,26081,-4.484667,0,0,0
10/25/2023 11:15:00 PM,0,51.89787,55.66262,0,15035.67,26043.67,-4.47,0,0,0
10/25/2023 11:30:00 PM,0,51.62817,55.31299,0,15020.33,26016.33,-4.451667,0,0,0
10/25/2023 11:45:00 PM,0,51.31423,55.20216,0,15003,25986,-4.436,0,0,0
10/26/2023 12:00:00 AM,0,51.00111,54.95193,0,15021.33,26020,-4.452333,0,0,0
10/26/2023 12:15:00 AM,0,51.05122,54.92566,0,15037.67,26046.33,-4.460667,0,0,0
10/26/2023 12:30:00 AM,0,50.31562,54.66401,0,15054,26074,-4.469,0,0,0
10/26/2023 12:45:00 AM,0,49.93571,54.14756,0,15015.33,26008,-4.444667,0,0,0
10/26/2023 1:00:00 AM,0,49.70275,53.8882,0,14980.67,25948,-4.414,0,0,0
10/26/2023 1:15:00 AM,0,49.22516,53.518,0,15000,25982,-4.428,0,0,0
10/26/2023 1:30:00 AM,0,48.92624,53.18779,0,15006.33,25994.33,-4.434333,0,0,0
10/26/2023 1:45:00 AM,0,49.00974,53.01984,0,14969.67,25926.33,-4.406333,0,0,0
10/26/2023 2:00:00 AM,0,48.89451,52.76733,0,14985.67,25956,-4.420333,0,0,0
10/26/2023 2:15:00 AM,0,48.65905,52.67934,0,15003.33,25987,-4.434667,0,0,0
10/26/2023 2:30:00 AM,0,48.32674,52.44854,0,14972.33,25932.67,-4.410666,0,0,0
10/26/2023 2:45:00 AM,0,48.0871,52.25431,0,14971,25928.67,-4.409333,0,0,0
10/26/2023 3:00:00 AM,0,48.43195,52.41084,0,15005,25989.67,-4.441333,0,0,0
10/26/2023 3:15:00 AM,0,48.11967,52.13662,0,15005.67,25990,-4.440667,0,0,0
10/26/2023 3:30:00 AM,0,47.54605,51.70815,0,15016.67,26010,-4.449,0,0,0
10/26/2023 3:45:00 AM,0,47.23461,51.32882,0,15010.33,26000,-4.445,0,0,0
10/26/2023 4:00:00 AM,0,46.94238,51.18143,0,14984,25953,-4.426,0,0,0
10/26/2023 4:15:00 AM,0,46.80043,50.93577,0,14994.67,25971,-4.431334,0,0,0
10/26/2023 4:30:00 AM,0,46.8522,50.87521,0,14987.33,25957.33,-4.422333,0,0,0
10/26/2023 4:45:00 AM,0,46.54159,50.76667,0,15017,26011.67,-4.447,0,0,0
10/26/2023 5:00:00 AM,0,46.4748,50.6547,0,15037.67,26046.33,-4.462333,0,0,0
10/26/2023 5:15:00 AM,0,46.65097,50.63641,0,15026.67,26027,-4.453667,0,0,0
10/26/2023 5:30:00 AM,0,46.63343,50.53016,0,15008.67,25994.67,-4.441333,0,0,0
10/26/2023 5:45:00 AM,0,46.54911,50.42047,0,15000.33,25980.33,-4.434667,0,0,0
10/26/2023 6:00:00 AM,0,46.62426,50.4319,0,14976.67,25939.67,-4.419333,0,0,0
10/26/2023 6:15:00 AM,0,46.34204,50.32792,0,14960.67,25915.33,-4.407333,0,0,0
10/26/2023 6:30:00 AM,0,45.98384,50.18053,0,14940.33,25877.67,-4.394667,0,0,0
10/26/2023 6:45:00 AM,0,45.79932,50.0617,0,14967.33,25924,-4.417333,0,0,0
10/26/2023 7:00:00 AM,0,45.82853,49.89374,0,15004.67,25989,-5.581333,-0.2833333,-0.4033333,-0.4433333
10/26/2023 7:15:00 AM,0,46.04396,49.79548,0,14976.33,25940,-1.613667,0.44,0.6933333,0.6766667
10/26/2023 7:30:00 AM,8.249928,46.81295,50.1154,0,15033.33,26038.67,19.51667,7.326667,7.886667,7.553333
10/26/2023 7:45:00 AM,38.44296,48.29752,50.67298,0,15027,26026.67,59.99667,20.39333,21.78667,20.94333
10/26/2023 8:00:00 AM,95.2569,51.58225,51.71044,0,15072.33,26107.67,144.2917,55.25,49.60333,42.35667
10/26/2023 8:15:00 AM,198.0833,56.33318,53.12609,0,15077.33,26115.67,358.1277,119.1567,123.7933,116.96
10/26/2023 8:30:00 AM,286.9614,62.11945,54.94622,0,15061,26086.67,595.6733,200.03,200.5167,195.0767
10/26/2023 8:45:00 AM,343.0949,69.60405,57.93977,0,15066,26096,747.968,249.9467,251.5733,246.1633
10/26/2023 9:00:00 AM,400.164,78.10311,60.61569,0,15046.67,26063,898.075,299.4433,301.87,297.0967
10/26/2023 9:15:00 AM,458.9341,86.04192,62.75803,0,14995,25971.67,1040.357,346.33,350.0433,344.5333
10/26/2023 9:30:00 AM,513.1965,93.53069,64.95178,0,14978.67,25943.33,1178.999,391.93,396.52,391.2867
10/26/2023 9:45:00 AM,565.2476,99.75615,67.52715,0,14982,25950,1305.561,432.8333,439.77,434.3533
10/26/2023 10:00:00 AM,614.6622,105.3721,69.39754,0,14959.33,25912.33,1409.619,467.3133,474.6433,469.0667
10/26/2023 10:15:00 AM,660.6746,109.5819,70.80863,0,14967,25924,1512.005,500.8833,509.4067,504.0933
10/26/2023 10:30:00 AM,689.5919,114.0139,72.15345,0,14965.67,25921.67,1579.803,522.5433,527.06,527.8167
10/26/2023 10:45:00 AM,735.0941,113.0488,73.14864,0,14934.67,25869,1570.509,524.33,532.19,521.4233
10/26/2023 11:00:00 AM,775.6633,117.3663,74.53687,0,14929,25857,1530.43,512.2967,509.38,507.56
10/26/2023 11:15:00 AM,807.2172,117.8255,75.12872,0,14930.67,25860.33,1428.441,474.5933,481.3033,477.1633
10/26/2023 11:30:00 AM,833.1577,119.9814,76.03136,0,14920.33,25841.33,1442.574,482.7767,484.1,479.6033
10/26/2023 11:45:00 AM,848.4668,125.9998,77.81721,0,14924.33,25849,1509.253,505.9967,504.5767,504.61
10/26/2023 12:00:00 PM,854.4204,130.8008,78.95522,0,14925.33,25851.33,1567.28,523.39,525.2967,522.9966
10/26/2023 12:15:00 PM,822.2712,131.144,79.98582,0,14910,25825.33,1507.105,500.97,511.32,497.6833
10/26/2023 12:30:00 PM,763.0758,127.5312,81.8208,0,14922,25846.33,1553.586,517.44,528.4267,521.0433
10/26/2023 12:45:00 PM,826.1835,127.6706,82.53034,0,14923.33,25847,1657.149,552.9733,551.21,552.1367
10/26/2023 1:00:00 PM,802.7095,128.5097,83.27873,0,14935.33,25867.67,1695.9,564.93,570.1234,564.13
10/26/2023 1:15:00 PM,866.2424,133.0527,83.86259,0,14960.67,25911,1642.466,550.4867,549.0034,547.45
10/26/2023 1:30:00 PM,836.5597,134.8103,84.01455,0,14942.33,25880,1536.663,514.0267,513.6667,510.8167
10/26/2023 1:45:00 PM,834.5185,134.0446,83.56551,0,14949,25893,1489.307,499.03,497.1267,496.5
10/26/2023 2:00:00 PM,816.7429,132.9834,83.61465,0,14943.67,25882.67,1528.279,508.2367,513.3066,511.9233
10/26/2023 2:15:00 PM,768.7742,130.2531,84.88634,0,14924,25849,1614.721,534.64,533.6133,541.29
10/26/2023 2:30:00 PM,701.499,125.2885,83.46954,0,14942,25879.67,1551.906,510.82,523.69,515.1033
10/26/2023 2:45:00 PM,685.5095,124.8493,83.89344,0,14918.33,25839,1555.108,509.6133,525.2833,524.3267
10/26/2023 3:00:00 PM,627.4198,121.4218,84.9926,0,14923,25848.67,1439.605,470.57,476.39,486.2367
10/26/2023 3:15:00 PM,652.6799,121.3407,84.9309,0,14934,25864.33,1477.989,483.39,493.38,498.63
10/26/2023 3:30:00 PM,611.09,118.9243,84.98689,0,14938,25874.33,1382.998,451.0967,466.59,469.52
10/26/2023 3:45:00 PM,472.8824,115.4551,84.77665,0,14971.33,25930.33,1060.791,344.51,361.5967,365.2067
10/26/2023 4:00:00 PM,460.2099,105.3328,83.6992,0,14968,25926,1063.78,343.7233,348.2233,363.9433
10/26/2023 4:15:00 PM,437.1611,105.1575,83.15076,0,14959,25911,996.143,321.4467,332.9467,340.11
10/26/2023 4:30:00 PM,340.5434,100.3681,82.61032,0,14985,25955.33,756.057,242.6467,256.0033,258.5133
10/26/2023 4:45:00 PM,293.5954,95.51289,82.30411,0,14964.33,25919.67,664.8657,209.4333,222.0067,227.89
10/26/2023 5:00:00 PM,231.8485,92.05698,81.30093,0,14961.33,25915,508.7767,153.9033,175.9067,175.35
10/26/2023 5:15:00 PM,156.8337,88.11513,80.6805,0,14948.33,25890.67,270.324,78.95333,98.88,97.08
10/26/2023 5:30:00 PM,110.2258,81.79198,78.9735,0,14943.33,25884.33,123.576,39.84667,43.1,43.12667
10/26/2023 5:45:00 PM,37.5074,74.35164,76.87229,0,14946.33,25887.33,66.943,22.45,23.88333,23.65667
10/26/2023 6:00:00 PM,7.569522,67.23944,73.42171,0,14985,25955,23.25033,8.423333,9.013333,8.956667
10/26/2023 6:15:00 PM,0,62.25806,69.874,0,15032,26037.67,-0.9936666,0.5566667,0.8766667,0.9466667
10/26/2023 6:30:00 PM,0,60.007,67.13068,0,15024.67,26023.33,-5.186,-0.47,-0.2566667,-0.3266667
10/26/2023 6:45:00 PM,0,58.74789,64.97234,0,15035.67,26041.67,-4.46,0,0,0
10/26/2023 7:00:00 PM,0,58.17427,63.29276,0,15074,26110.67,-4.480667,0,0,0
10/26/2023 7:15:00 PM,0,57.55139,62.24501,0,15070.33,26104,-4.473667,0,0,0
10/26/2023 7:30:00 PM,0,57.30841,61.77312,0,15091.67,26139.67,-4.496333,0,0,0
10/26/2023 7:45:00 PM,0,56.70724,61.21669,0,15086.67,26132,-4.489,0,0,0
10/26/2023 8:00:00 PM,0,56.157,60.4843,0,15070.67,26103,-4.478,0,0,0
10/26/2023 8:15:00 PM,0,56.20794,60.16323,0,15095.67,26145.67,-4.501,0,0,0
10/26/2023 8:30:00 PM,0,56.3958,60.20208,0,14973.33,25935.33,-4.410666,0,0,0
10/26/2023 8:45:00 PM,0,56.03426,60.07411,0,14945,25885,-4.388667,0,0,0
10/26/2023 9:00:00 PM,0,56.16285,60.11982,0,14972.67,25935.67,-4.410333,0,0,0
10/26/2023 9:15:00 PM,0,57.65993,61.29438,0,14965,25920.33,-4.400333,0,0,0
10/26/2023 9:30:00 PM,0,57.82692,62.0542,0,14977,25940.67,-4.412,0,0,0
10/26/2023 9:45:00 PM,0,58.1776,62.54779,0,15002.67,25983.33,-4.430333,0,0,0
10/26/2023 10:00:00 PM,0,57.82442,62.44953,0,14988.33,25963.33,-4.419667,0,0,0
10/26/2023 10:15:00 PM,0,56.19958,61.39036,0,14980.33,25946.33,-4.414,0,0,0
10/26/2023 10:30:00 PM,0,55.43893,60.34262,0,15024,26020,-4.446333,0,0,0
10/26/2023 10:45:00 PM,0,55.60426,59.78618,0,14960.33,25913.67,-4.404333,0,0,0
10/26/2023 11:00:00 PM,0,55.05402,59.35314,0,14945.67,25888,-4.393333,0,0,0
10/26/2023 11:15:00 PM,0,54.72504,58.89954,0,14967.33,25923.67,-4.406333,0,0,0
10/26/2023 11:30:00 PM,0,54.14225,58.45851,0,14977.67,25941.33,-4.412,0,0,0
10/26/2023 11:45:00 PM,0,53.19373,57.84151,0,14959.33,25909,-4.402,0,0,0
10/27/2023 12:00:00 AM,0,53.06598,57.29993,0,15005.33,25990.67,-4.435,0,0,0
10/27/2023 12:15:00 AM,0,53.04343,57.28851,0,15021.67,26018,-4.444334,0,0,0
10/27/2023 12:30:00 AM,0,52.58671,57.06342,0,15030,26033.33,-4.453,0,0,0
10/27/2023 12:45:00 AM,0,52.04398,56.62238,0,14999.33,25981.33,-4.431,0,0,0
10/27/2023 1:00:00 AM,0,51.21152,56.04995,0,15004.67,25989,-4.434667,0,0,0
10/27/2023 1:15:00 AM,0,50.79739,55.44324,0,15030.67,26034.33,-4.455667,0,0,0
10/27/2023 1:30:00 AM,0,50.77234,54.99992,0,15005.33,25989.67,-4.435667,0,0,0
10/27/2023 1:45:00 AM,0,50.68634,54.91652,0,15015.67,26008,-4.442667,0,0,0
10/27/2023 2:00:00 AM,0,51.01781,54.77255,0,15052,26070.33,-4.472333,0,0,0
10/27/2023 2:15:00 AM,0,50.43084,54.38865,0,15022.33,26018.67,-4.451667,0,0,0
10/27/2023 2:30:00 AM,0,49.85556,54.01502,0,15028.67,26029.67,-4.451667,0,0,0
10/27/2023 2:45:00 AM,0,49.54411,53.84135,0,15037.33,26045,-4.457667,0,0,0
10/27/2023 3:00:00 AM,0,49.68438,53.82878,0,15038.33,26047.67,-4.463333,0,0,0
10/27/2023 3:15:00 AM,0,49.55997,53.69395,0,15030.67,26034.33,-4.457,0,0,0
10/27/2023 3:30:00 AM,0,48.9062,53.3569,0,15026.33,26026.33,-4.456666,0,0,0
10/27/2023 3:45:00 AM,0,49.15084,53.23121,0,15030,26033,-4.459667,0,0,0
10/27/2023 4:00:00 AM,0,48.94043,53.28263,0,15032,26034,-4.463,0,0,0
10/27/2023 4:15:00 AM,0,48.64236,52.96385,0,15031.67,26036,-4.463666,0,0,0
10/27/2023 4:30:00 AM,0,48.78931,52.85987,0,15026,26025,-4.462333,0,0,0
10/27/2023 4:45:00 AM,0,49.01141,52.95356,0,15023.67,26021.67,-4.46,0,0,0
10/27/2023 5:00:00 AM,0,49.41637,53.2632,0,15005.67,25989.33,-4.447667,0,0,0
10/27/2023 5:15:00 AM,0,49.12746,53.32033,0,14969.33,25927.67,-4.419333,0,0,0
10/27/2023 5:30:00 AM,0,48.64235,52.9627,0,14943.67,25882,-4.404333,0,0,0
10/27/2023 5:45:00 AM,0,48.54884,52.85987,0,14929,25858.33,-4.396,0,0,0
10/27/2023 6:00:00 AM,0,48.75674,52.77304,0,14968,25926.33,-4.434667,0,0,0
10/27/2023 6:15:00 AM,0,48.76176,52.74219,0,14976,25940,-4.433,0,0,0
10/27/2023 6:30:00 AM,0,48.41859,52.48511,0,14959,25910,-4.411334,0,0,0
10/27/2023 6:45:00 AM,0,48.96381,52.68049,0,14988.33,25960,-4.434,0,0,0
10/27/2023 7:00:00 AM,0,48.67659,52.43255,0,14964.33,25918.67,-4.987333,-0.1633333,-0.2666667,-0.37
10/27/2023 7:15:00 AM,0,48.81018,52.16518,0,15011.67,25998.67,-2.316667,0.21,0.46,0.4433333
10/27/2023 7:30:00 AM,7.569522,49.35958,51.98123,0,15034,26038.33,19.26433,7.263333,7.676667,7.523334
10/27/2023 7:45:00 AM,31.38375,51.2992,52.76047,0,15040.67,26052,65.69366,21.36,23.72333,23.74333
10/27/2023 8:00:00 AM,92.96052,54.10467,54.13156,0,15056.33,26078.33,143.5787,51.79667,50.14,44.73333
10/27/2023 8:15:00 AM,179.3721,58.35295,55.60435,0,15098.33,26149.67,313.325,110.4,113.1433,94.65667
10/27/2023 8:30:00 AM,251.9205,62.825,57.63013,0,15081.33,26121.33,536.6467,178.9367,186.1867,176.8133
10/27/2023 8:45:00 AM,347.1774,69.7318,60.27977,0,15069.33,26100.33,768.251,257.2367,258.6033,252.2133
10/27/2023 9:00:00 AM,389.7028,78.0071,62.54436,0,15057,26079.67,868.2983,289.7667,290.6833,286.9133
10/27/2023 9:15:00 AM,471.4366,85.72965,64.46275,0,15017,26010,1070.995,356.5,359.9933,354.4933
10/27/2023 9:30:00 AM,478.4958,90.84294,66.19376,0,14999,25980,1091.283,362.0867,372.61,358.98
10/27/2023 9:45:00 AM,576.1342,95.315,67.76938,0,15000.67,25982.67,1316.115,436.0733,442.8033,436.8
10/27/2023 10:00:00 AM,625.7188,99.17088,69.63177,0,15001.67,25983,1421.23,470.28,478.2533,473.2133
10/27/2023 10:15:00 AM,671.3911,101.5154,71.18454,0,14965.33,25919.33,1446.965,480.93,477.8033,482.1767
10/27/2023 10:30:00 AM,713.236,103.202,72.56363,0,14960.67,25912.33,1471.952,490.9833,490.0767,491.63
10/27/2023 10:45:00 AM,753.2099,102.8973,73.27774,0,14967.33,25926,1446.747,481.2467,484.2,480.64
10/27/2023 11:00:00 AM,789.6116,107.3217,74.75395,0,15021.67,26018,1497.194,499.9,495.04,510.5367
10/27/2023 11:15:00 AM,794.8848,111.646,75.70116,0,15018,26012.33,1540.01,513.4233,516.67,511.3667
10/27/2023 11:30:00 AM,854.7606,112.3281,76.80145,0,15028.33,26030.33,1481.871,501.7933,488.8767,492.8233
10/27/2023 11:45:00 AM,829.0752,116.7585,78.01488,0,15026.67,26028,1532.314,510.7167,516.5367,511.7767
10/27/2023 12:00:00 PM,823.3768,115.3725,78.31194,0,15013.33,26005.33,1585.265,526.9233,532.4434,529.7967
10/27/2023 12:15:00 PM,887.9304,118.3583,78.90151,0,15015.33,26006,1582.09,528.9067,527.3066,526.0533
10/27/2023 12:30:00 PM,893.2035,125.5723,80.02581,0,14988.33,25962,1631.951,546.51,541.79,540.1733
10/27/2023 12:45:00 PM,893.2886,128.7535,81.11126,0,14971,25932.67,1720.757,570.09,576.6934,572.12
10/27/2023 1:00:00 PM,898.1365,124.1838,80.75592,0,14976.67,25940.33,1669.419,558.8933,565.9233,554.4434
10/27/2023 1:15:00 PM,805.6012,125.5899,81.49631,0,14960,25910,1516.692,512.2933,487.0633,517.4434
10/27/2023 1:30:00 PM,800.3281,121.9878,81.38548,0,14954.67,25903.33,1631.547,559.59,561.3567,542.53
10/27/2023 1:45:00 PM,792.5034,120.9759,81.80937,0,14958.67,25909.33,1716.013,575.8867,544.4733,569.9434
10/27/2023 2:00:00 PM,841.4076,120.1926,82.04246,0,14942.67,25879.33,1845.273,608.0034,617.5233,620.8033
10/27/2023 2:15:00 PM,791.5678,121.4376,82.22299,0,14966.67,25923.33,1771.182,584.2367,584.4667,591.31
10/27/2023 2:30:00 PM,772.2613,124.1762,83.53924,0,14986.33,25957,1719.127,563.8766,577.8834,579.7633
10/27/2023 2:45:00 PM,734.5837,123.4115,84.34247,0,14968,25925,1650.658,540.8933,554.5267,556.9033
10/27/2023 3:00:00 PM,693.9295,120.4064,84.23278,0,14978.33,25943.33,1560.874,510.6567,524.6767,527.4567
10/27/2023 3:15:00 PM,643.0691,117.0816,83.51182,0,15007.67,25992.67,1451.156,473.5033,488.39,491.26
10/27/2023 3:30:00 PM,604.5411,114.272,83.37357,0,15013,26001.67,1368.805,445.0567,460.3,464.5867
10/27/2023 3:45:00 PM,497.6322,110.5322,83.67863,0,15006.33,25992,1120.872,374.5533,382.71,371.9133
10/27/2023 4:00:00 PM,494.3153,110.7676,84.36532,0,15042,26053.67,1129.166,363.54,380.85,385.4667
10/27/2023 4:15:00 PM,448.3878,107.6516,84.70581,0,15019.33,26013.67,1021.641,329.41,343.2933,348.8533
10/27/2023 4:30:00 PM,386.9811,103.0584,83.77004,0,15045,26059,869.194,278.8467,293.9367,298.47
10/27/2023 4:45:00 PM,332.1234,98.97463,82.83312,0,15032,26035,732.0583,229.56,248.25,253.7133
10/27/2023 5:00:00 PM,245.0314,95.05867,83.59979,0,15006.33,25991,516.922,154.8267,174.7267,181.3067
10/27/2023 5:15:00 PM,190.0885,90.61751,82.90625,0,15008,25994.67,292.0643,82.51,101.7467,106.9433
10/27/2023 5:30:00 PM,123.3237,85.57935,81.7991,0,14962.67,25916.33,112.4293,37.00333,39.62667,38.67333
10/27/2023 5:45:00 PM,31.809,77.56874,79.30941,0,14955,25902.67,59.15367,19.94,21.14333,21.11333
10/27/2023 6:00:00 PM,2.636575,70.46573,76.40841,0,14987.67,25959.67,13.43833,5.253334,6.234783,5.686666
10/27/2023 6:15:00 PM,0,65.41171,72.74873,0,14969.67,25927,-4.391667,-0.49,-0.7,-0.16
10/27/2023 6:30:00 PM,0,62.88596,69.75861,0,14991.67,25966.67,-4.873333,-0.18,,-0.14
10/27/2023 6:45:00 PM,0,62.00256,67.84592,0,15018.67,26014,-4.438667,0,0,0
10/27/2023 7:00:00 PM,0,60.92379,66.48169,0,15013.33,26004.67,-4.427,0,,0
10/27/2023 7:15:00 PM,0,60.27837,65.27055,0,15014,26004.67,-4.427,0,0,0
10/27/2023 7:30:00 PM,0,59.8659,64.3245,0,15043.67,26055,-4.449333,0,0,0
10/27/2023 7:45:00 PM,0,59.80161,63.85147,0,15045.33,26059.33,-4.451667,0,0,0
10/27/2023 8:00:00 PM,0,59.91182,63.62753,0,15061.33,26087.33,-4.459333,0,0,0
10/27/2023 8:15:00 PM,0,60.05627,63.51099,0,15075,26109.33,-4.476666,0,0,0
10/27/2023 8:30:00 PM,0,59.57617,63.28361,0,15060,26085.33,-4.471,0,0,0
10/27/2023 8:45:00 PM,0,58.73619,62.75003,0,15082.33,26122.67,-4.488333,0,0,0
10/27/2023 9:00:00 PM,0,58.7721,62.47239,0,15055.33,26077,-4.468,0,0,0
10/27/2023 9:15:00 PM,0,58.32206,62.26558,0,15064.67,26092.67,-4.476666,0,0,0
10/27/2023 9:30:00 PM,0,57.81356,61.98222,0,15051,26069.33,-4.466,0,0,0
10/27/2023 9:45:00 PM,0,57.53719,61.61773,0,14972.33,25931.33,-4.403333,0,0,0
10/27/2023 10:00:00 PM,0,57.02536,61.0613,0,14947,25891.67,-4.387667,0,0,0
10/27/2023 10:15:00 PM,0,56.77821,60.63055,0,14993.67,25970.67,-4.427,0,0,0
10/27/2023 10:30:00 PM,0,56.92934,60.27063,0,14974,25935.33,-4.412667,0,0,0
10/27/2023 10:45:00 PM,0,57.00282,60.38375,0,14978.67,25943.67,-4.412,0,0,0
10/27/2023 11:00:00 PM,0,56.36908,60.02384,0,15039.33,26048.33,-4.459333,0,0,0
10/27/2023 11:15:00 PM,0,56.12778,59.83531,0,15037,26043.67,-4.456666,0,0,0
10/27/2023 11:30:00 PM,0,55.78461,59.66278,0,15052.33,26072.33,-4.466333,0,0,0
